userId,movieId,rating,timestamp,title,genres,year,clean_title,average_rating,rating_count,content
76,55577,4.5,1439167349,Saw IV (2007),crime horror thriller,2007,Saw IV,3.2,5,Saw IV crime horror thriller
76,55820,3.0,1439167909,No Country for Old Men (2007),crime drama,2007,No Country for Old Men,3.8984375,64,No Country for Old Men crime drama
76,56174,2.0,1439167954,I Am Legend (2007),action horror sci-fi thriller imax,2007,I Am Legend,3.4838709677419355,62,I Am Legend action horror sci-fi thriller imax
76,56782,3.5,1439167973,There Will Be Blood (2007),drama western,2007,There Will Be Blood,4.142857142857143,28,There Will Be Blood drama western
76,57669,4.0,1439167975,In Bruges (2008),comedy crime drama thriller,2008,In Bruges,4.158536585365853,41,In Bruges comedy crime drama thriller
76,58559,3.0,1439167675,"Dark Knight, The (2008)",action crime drama imax,2008,"Dark Knight, The",4.238255033557047,149,"Dark Knight, The action crime drama imax"
76,58803,3.0,1439168040,21 (2008),crime drama romance thriller,2008,21,3.75,18,21 crime drama romance thriller
76,61323,3.0,1439167836,Burn After Reading (2008),comedy crime drama,2008,Burn After Reading,3.4871794871794872,39,Burn After Reading comedy crime drama
76,63992,0.5,1439168031,Twilight (2008),drama fantasy romance thriller,2008,Twilight,2.409090909090909,22,Twilight drama fantasy romance thriller
76,67255,3.0,1439167881,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",crime drama mystery thriller,2009,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor)",3.94,25,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) crime drama mystery thriller"
76,68157,4.0,1439167377,Inglourious Basterds (2009),action drama war,2009,Inglourious Basterds,4.136363636363637,88,Inglourious Basterds action drama war
76,69122,3.0,1439167917,"Hangover, The (2009)",comedy crime,2009,"Hangover, The",3.6315789473684212,76,"Hangover, The comedy crime"
76,73017,2.0,1439167928,Sherlock Holmes (2009),action crime mystery thriller,2009,Sherlock Holmes,3.853448275862069,58,Sherlock Holmes action crime mystery thriller
76,74458,4.0,1439167957,Shutter Island (2010),drama mystery thriller,2010,Shutter Island,4.022388059701493,67,Shutter Island drama mystery thriller
76,77455,3.5,1439168084,Exit Through the Gift Shop (2010),comedy documentary,2010,Exit Through the Gift Shop,4.038461538461538,13,Exit Through the Gift Shop comedy documentary
76,79132,4.0,1439167492,Inception (2010),action crime drama mystery sci-fi thriller imax,2010,Inception,4.066433566433567,143,Inception action crime drama mystery sci-fi thriller imax
76,80463,3.0,1439167964,"Social Network, The (2010)",drama,2010,"Social Network, The",3.8859649122807016,57,"Social Network, The drama"
76,82461,3.0,1439168064,Tron: Legacy (2010),action adventure sci-fi imax,2010,Tron: Legacy,3.236842105263158,19,Tron: Legacy action adventure sci-fi imax
76,99114,4.0,1439168587,Django Unchained (2012),action drama western,2012,Django Unchained,3.943661971830986,71,Django Unchained action drama western
76,117176,2.0,1439168494,The Theory of Everything (2014),drama romance,2014,The Theory of Everything,3.7058823529411766,17,The Theory of Everything drama romance
77,260,5.0,1535107459,Star Wars: Episode IV - A New Hope (1977),action adventure sci-fi,1977,Star Wars: Episode IV - A New Hope,4.231075697211155,251,Star Wars: Episode IV - A New Hope action adventure sci-fi
77,1196,5.0,1535107474,Star Wars: Episode V - The Empire Strikes Back (1980),action adventure sci-fi,1980,Star Wars: Episode V - The Empire Strikes Back,4.2156398104265405,211,Star Wars: Episode V - The Empire Strikes Back action adventure sci-fi
77,1198,5.0,1535107476,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),action adventure,1981,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),4.2075,200,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) action adventure
77,1210,5.0,1535107480,Star Wars: Episode VI - Return of the Jedi (1983),action adventure sci-fi,1983,Star Wars: Episode VI - Return of the Jedi,4.137755102040816,196,Star Wars: Episode VI - Return of the Jedi action adventure sci-fi
77,2571,5.0,1535107478,"Matrix, The (1999)",action sci-fi thriller,1999,"Matrix, The",4.192446043165468,278,"Matrix, The action sci-fi thriller"
77,3578,5.0,1535107514,Gladiator (2000),action adventure drama,2000,Gladiator,3.9382352941176473,170,Gladiator action adventure drama
77,3948,3.0,1535107573,Meet the Parents (2000),comedy,2000,Meet the Parents,3.4175824175824174,91,Meet the Parents comedy
77,3996,5.0,1535107543,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",action drama romance,2000,"Crouching Tiger, Hidden Dragon (Wo hu cang long)",3.8363636363636364,110,"Crouching Tiger, Hidden Dragon (Wo hu cang long) action drama romance"
77,4226,2.5,1535107521,Memento (2000),mystery thriller,2000,Memento,4.122641509433962,159,Memento mystery thriller
77,4878,1.0,1535107550,Donnie Darko (2001),drama mystery sci-fi thriller,2001,Donnie Darko,3.981651376146789,109,Donnie Darko drama mystery sci-fi thriller
77,4973,2.5,1535107527,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",comedy romance,2001,"Amelie (Fabuleux destin d'Amélie Poulain, Le)",4.183333333333334,120,"Amelie (Fabuleux destin d'Amélie Poulain, Le) comedy romance"
77,4993,5.0,1535107512,"Lord of the Rings: The Fellowship of the Ring, The (2001)",adventure fantasy,2001,"Lord of the Rings: The Fellowship of the Ring, The",4.106060606060606,198,"Lord of the Rings: The Fellowship of the Ring, The adventure fantasy"
77,5349,5.0,1535107538,Spider-Man (2002),action adventure sci-fi thriller,2002,Spider-Man,3.540983606557377,122,Spider-Man action adventure sci-fi thriller
77,5378,5.0,1535107567,Star Wars: Episode II - Attack of the Clones (2002),action adventure sci-fi imax,2002,Star Wars: Episode II - Attack of the Clones,3.157608695652174,92,Star Wars: Episode II - Attack of the Clones action adventure sci-fi imax
77,5418,2.5,1535107545,"Bourne Identity, The (2002)",action mystery thriller,2002,"Bourne Identity, The",3.8169642857142856,112,"Bourne Identity, The action mystery thriller"
77,5816,5.0,1535107557,Harry Potter and the Chamber of Secrets (2002),adventure fantasy,2002,Harry Potter and the Chamber of Secrets,3.5980392156862746,102,Harry Potter and the Chamber of Secrets adventure fantasy
77,5952,5.0,1535107482,"Lord of the Rings: The Two Towers, The (2002)",adventure fantasy,2002,"Lord of the Rings: The Two Towers, The",4.0212765957446805,188,"Lord of the Rings: The Two Towers, The adventure fantasy"
77,5989,2.0,1535107548,Catch Me If You Can (2002),crime drama,2002,Catch Me If You Can,3.9217391304347826,115,Catch Me If You Can crime drama
77,6539,4.0,1535107525,Pirates of the Caribbean: The Curse of the Black Pearl (2003),action adventure comedy fantasy,2003,Pirates of the Caribbean: The Curse of the Black Pearl,3.778523489932886,149,Pirates of the Caribbean: The Curse of the Black Pearl action adventure comedy fantasy
77,7153,5.0,1535107481,"Lord of the Rings: The Return of the King, The (2003)",action adventure drama fantasy,2003,"Lord of the Rings: The Return of the King, The",4.118918918918919,185,"Lord of the Rings: The Return of the King, The action adventure drama fantasy"
77,7361,2.0,1535107532,Eternal Sunshine of the Spotless Mind (2004),drama romance sci-fi,2004,Eternal Sunshine of the Spotless Mind,4.1603053435114505,131,Eternal Sunshine of the Spotless Mind drama romance sci-fi
77,7438,2.0,1535107546,Kill Bill: Vol. 2 (2004),action drama thriller,2004,Kill Bill: Vol. 2,3.868181818181818,110,Kill Bill: Vol. 2 action drama thriller
77,8636,5.0,1535107569,Spider-Man 2 (2004),action adventure sci-fi imax,2004,Spider-Man 2,3.8037974683544302,79,Spider-Man 2 action adventure sci-fi imax
77,8961,5.0,1535107541,"Incredibles, The (2004)",action adventure animation children comedy,2004,"Incredibles, The",3.836,125,"Incredibles, The action adventure animation children comedy"
77,33794,5.0,1535107540,Batman Begins (2005),action crime imax,2005,Batman Begins,3.8620689655172415,116,Batman Begins action crime imax
77,54286,3.0,1535107575,"Bourne Ultimatum, The (2007)",action crime thriller,2007,"Bourne Ultimatum, The",3.697530864197531,81,"Bourne Ultimatum, The action crime thriller"
77,58559,5.0,1535107519,"Dark Knight, The (2008)",action crime drama imax,2008,"Dark Knight, The",4.238255033557047,149,"Dark Knight, The action crime drama imax"
77,79132,2.5,1535107524,Inception (2010),action crime drama mystery sci-fi thriller imax,2010,Inception,4.066433566433567,143,Inception action crime drama mystery sci-fi thriller imax
77,109487,4.0,1535107560,Interstellar (2014),sci-fi imax,2014,Interstellar,3.993150684931507,73,Interstellar sci-fi imax
78,1,4.0,1252575124,Toy Story (1995),adventure animation children comedy fantasy,1995,Toy Story,3.9209302325581397,215,Toy Story adventure animation children comedy fantasy
78,20,3.0,1252573422,Money Train (1995),action comedy crime drama thriller,1995,Money Train,2.5,15,Money Train action comedy crime drama thriller
78,32,3.5,1252575140,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),mystery sci-fi thriller,1995,Twelve Monkeys (a.k.a. 12 Monkeys),3.983050847457627,177,Twelve Monkeys (a.k.a. 12 Monkeys) mystery sci-fi thriller
78,150,4.0,1252575119,Apollo 13 (1995),adventure drama imax,1995,Apollo 13,3.845771144278607,201,Apollo 13 adventure drama imax
78,165,3.0,1252574722,Die Hard: With a Vengeance (1995),action crime thriller,1995,Die Hard: With a Vengeance,3.5555555555555554,144,Die Hard: With a Vengeance action crime thriller
78,260,3.5,1252575114,Star Wars: Episode IV - A New Hope (1977),action adventure sci-fi,1977,Star Wars: Episode IV - A New Hope,4.231075697211155,251,Star Wars: Episode IV - A New Hope action adventure sci-fi
78,296,4.0,1252574962,Pulp Fiction (1994),comedy crime drama thriller,1994,Pulp Fiction,4.197068403908795,307,Pulp Fiction comedy crime drama thriller
78,318,4.5,1252575010,"Shawshank Redemption, The (1994)",crime drama,1994,"Shawshank Redemption, The",4.429022082018927,317,"Shawshank Redemption, The crime drama"
78,344,4.0,1252575201,Ace Ventura: Pet Detective (1994),comedy,1994,Ace Ventura: Pet Detective,3.040372670807453,161,Ace Ventura: Pet Detective comedy
78,356,3.0,1252575107,Forrest Gump (1994),comedy drama romance war,1994,Forrest Gump,4.164133738601824,329,Forrest Gump comedy drama romance war
78,370,4.0,1252575070,Naked Gun 33 1/3: The Final Insult (1994),action comedy,1994,Naked Gun 33 1/3: The Final Insult,3.060344827586207,58,Naked Gun 33 1/3: The Final Insult action comedy
78,377,3.5,1252575197,Speed (1994),action romance thriller,1994,Speed,3.5292397660818713,171,Speed action romance thriller
78,380,4.0,1252575135,True Lies (1994),action adventure comedy romance thriller,1994,True Lies,3.497191011235955,178,True Lies action adventure comedy romance thriller
78,466,3.0,1252575077,Hot Shots! Part Deux (1993),action comedy war,1993,Hot Shots! Part Deux,2.8666666666666667,60,Hot Shots! Part Deux action comedy war
78,480,4.0,1252574995,Jurassic Park (1993),action adventure sci-fi thriller,1993,Jurassic Park,3.75,238,Jurassic Park action adventure sci-fi thriller
78,546,0.5,1252573361,Super Mario Bros. (1993),action adventure children comedy fantasy sci-fi,1993,Super Mario Bros.,2.0,21,Super Mario Bros. action adventure children comedy fantasy sci-fi
78,589,4.5,1252574790,Terminator 2: Judgment Day (1991),action sci-fi,1991,Terminator 2: Judgment Day,3.970982142857143,224,Terminator 2: Judgment Day action sci-fi
78,590,2.0,1252575130,Dances with Wolves (1990),adventure drama western,1990,Dances with Wolves,3.8353658536585367,164,Dances with Wolves adventure drama western
78,593,3.0,1252575111,"Silence of the Lambs, The (1991)",crime horror thriller,1991,"Silence of the Lambs, The",4.161290322580645,279,"Silence of the Lambs, The crime horror thriller"
78,608,2.0,1252575190,Fargo (1996),comedy crime drama thriller,1996,Fargo,4.116022099447513,181,Fargo comedy crime drama thriller
78,648,3.0,1252575204,Mission: Impossible (1996),action adventure mystery thriller,1996,Mission: Impossible,3.537037037037037,162,Mission: Impossible action adventure mystery thriller
78,743,2.0,1252573320,Spy Hard (1996),comedy,1996,Spy Hard,2.5172413793103448,29,Spy Hard comedy
78,780,3.5,1252575127,Independence Day (a.k.a. ID4) (1996),action adventure sci-fi thriller,1996,Independence Day (a.k.a. ID4),3.4455445544554455,202,Independence Day (a.k.a. ID4) action adventure sci-fi thriller
78,836,3.0,1252573377,Chain Reaction (1996),action adventure thriller,1996,Chain Reaction,2.8823529411764706,17,Chain Reaction action adventure thriller
78,1036,5.0,1252574711,Die Hard (1988),action crime thriller,1988,Die Hard,3.8620689655172415,145,Die Hard action crime thriller
78,1198,4.5,1252575207,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),action adventure,1981,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),4.2075,200,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) action adventure
78,1200,3.0,1252575261,Aliens (1986),action adventure horror sci-fi,1986,Aliens,3.9642857142857144,126,Aliens action adventure horror sci-fi
78,1240,5.0,1252574777,"Terminator, The (1984)",action sci-fi thriller,1984,"Terminator, The",3.8969465648854964,131,"Terminator, The action sci-fi thriller"
78,1270,4.0,1252575264,Back to the Future (1985),adventure comedy sci-fi,1985,Back to the Future,4.038011695906433,171,Back to the Future adventure comedy sci-fi
78,1291,4.0,1252575255,Indiana Jones and the Last Crusade (1989),action adventure,1989,Indiana Jones and the Last Crusade,4.046428571428572,140,Indiana Jones and the Last Crusade action adventure
78,1359,3.0,1252573488,Jingle All the Way (1996),children comedy,1996,Jingle All the Way,2.861111111111111,18,Jingle All the Way children comedy
78,1370,4.0,1252574717,Die Hard 2 (1990),action adventure thriller,1990,Die Hard 2,3.4044117647058822,68,Die Hard 2 action adventure thriller
78,1552,4.0,1252574812,Con Air (1997),action adventure thriller,1997,Con Air,3.0338983050847457,59,Con Air action adventure thriller
78,1831,1.0,1252573295,Lost in Space (1998),action adventure sci-fi,1998,Lost in Space,2.4482758620689653,29,Lost in Space action adventure sci-fi
78,2000,4.0,1252574868,Lethal Weapon (1987),action comedy crime drama,1987,Lethal Weapon,3.6733333333333333,75,Lethal Weapon action comedy crime drama
78,2471,1.0,1252573384,Crocodile Dundee II (1988),action adventure comedy,1988,Crocodile Dundee II,2.4791666666666665,24,Crocodile Dundee II action adventure comedy
78,2571,4.5,1252575194,"Matrix, The (1999)",action sci-fi thriller,1999,"Matrix, The",4.192446043165468,278,"Matrix, The action sci-fi thriller"
78,2605,2.5,1252573252,Entrapment (1999),crime thriller,1999,Entrapment,2.988372093023256,43,Entrapment crime thriller
78,2716,4.5,1252575297,Ghostbusters (a.k.a. Ghost Busters) (1984),action comedy sci-fi,1984,Ghostbusters (a.k.a. Ghost Busters),3.775,120,Ghostbusters (a.k.a. Ghost Busters) action comedy sci-fi
78,2746,1.5,1252573264,Little Shop of Horrors (1986),comedy horror musical,1986,Little Shop of Horrors,3.3333333333333335,39,Little Shop of Horrors comedy horror musical
78,2791,5.0,1252575044,Airplane! (1980),comedy,1980,Airplane!,3.8563218390804597,87,Airplane! comedy
78,2792,2.0,1252574761,Airplane II: The Sequel (1982),comedy,1982,Airplane II: The Sequel,3.1842105263157894,19,Airplane II: The Sequel comedy
78,2795,2.0,1252573344,National Lampoon's Vacation (1983),comedy,1983,National Lampoon's Vacation,3.6538461538461537,26,National Lampoon's Vacation comedy
78,2991,3.5,1252573406,Live and Let Die (1973),action adventure thriller,1973,Live and Let Die,3.6956521739130435,23,Live and Let Die action adventure thriller
78,3087,3.0,1252573389,Scrooged (1988),comedy fantasy romance,1988,Scrooged,3.1666666666666665,24,Scrooged comedy fantasy romance
78,3809,3.0,1252573355,What About Bob? (1991),comedy,1991,What About Bob?,3.2714285714285714,35,What About Bob? comedy
78,3826,2.5,1252573310,Hollow Man (2000),horror sci-fi thriller,2000,Hollow Man,2.2948717948717947,39,Hollow Man horror sci-fi thriller
78,3868,4.5,1252575057,"Naked Gun: From the Files of Police Squad!, The (1988)",action comedy crime romance,1988,"Naked Gun: From the Files of Police Squad!, The",3.4047619047619047,42,"Naked Gun: From the Files of Police Squad!, The action comedy crime romance"
78,3869,4.0,1252575063,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",comedy,1991,"Naked Gun 2 1/2: The Smell of Fear, The",3.423076923076923,26,"Naked Gun 2 1/2: The Smell of Fear, The comedy"
78,4085,3.0,1252575303,Beverly Hills Cop (1984),action comedy crime drama,1984,Beverly Hills Cop,3.402173913043478,46,Beverly Hills Cop action comedy crime drama
78,4571,3.0,1252573276,Bill & Ted's Excellent Adventure (1989),adventure comedy sci-fi,1989,Bill & Ted's Excellent Adventure,3.7,45,Bill & Ted's Excellent Adventure adventure comedy sci-fi
78,5400,3.5,1252573479,"Sum of All Fears, The (2002)",drama thriller,2002,"Sum of All Fears, The",2.9705882352941178,17,"Sum of All Fears, The drama thriller"
78,5541,3.0,1252575084,Hot Shots! (1991),action comedy romance war,1991,Hot Shots!,3.1333333333333333,15,Hot Shots! action comedy romance war
78,6537,1.0,1252574781,Terminator 3: Rise of the Machines (2003),action adventure sci-fi,2003,Terminator 3: Rise of the Machines,3.0444444444444443,45,Terminator 3: Rise of the Machines action adventure sci-fi
78,8528,4.5,1252574829,Dodgeball: A True Underdog Story (2004),comedy,2004,Dodgeball: A True Underdog Story,3.551282051282051,39,Dodgeball: A True Underdog Story comedy
78,27904,0.5,1252575324,"Scanner Darkly, A (2006)",animation drama mystery sci-fi thriller,2006,"Scanner Darkly, A",3.6136363636363638,22,"Scanner Darkly, A animation drama mystery sci-fi thriller"
78,44974,0.5,1252575314,Hard Candy (2005),drama thriller,2005,Hard Candy,3.5,12,Hard Candy drama thriller
78,53972,1.5,1252574724,Live Free or Die Hard (2007),action adventure crime thriller,2007,Live Free or Die Hard,3.40625,32,Live Free or Die Hard action adventure crime thriller
78,59315,3.0,1252575270,Iron Man (2008),action adventure sci-fi,2008,Iron Man,3.824468085106383,94,Iron Man action adventure sci-fi
78,68358,4.0,1252575239,Star Trek (2009),action adventure sci-fi imax,2009,Star Trek,3.864406779661017,59,Star Trek action adventure sci-fi imax
78,68791,2.0,1252574796,Terminator Salvation (2009),action adventure sci-fi thriller,2009,Terminator Salvation,3.25,18,Terminator Salvation action adventure sci-fi thriller
79,6,4.0,975282111,Heat (1995),action crime thriller,1995,Heat,3.946078431372549,102,Heat action crime thriller
79,164,5.0,975281545,Devil in a Blue Dress (1995),crime film-noir mystery thriller,1995,Devil in a Blue Dress,3.3214285714285716,14,Devil in a Blue Dress crime film-noir mystery thriller
79,246,5.0,975281661,Hoop Dreams (1994),documentary,1994,Hoop Dreams,4.293103448275862,29,Hoop Dreams documentary
79,260,5.0,975281842,Star Wars: Episode IV - A New Hope (1977),action adventure sci-fi,1977,Star Wars: Episode IV - A New Hope,4.231075697211155,251,Star Wars: Episode IV - A New Hope action adventure sci-fi
79,307,4.0,975281591,Three Colors: Blue (Trois couleurs: Bleu) (1993),drama,1993,Three Colors: Blue (Trois couleurs: Bleu),3.8958333333333335,24,Three Colors: Blue (Trois couleurs: Bleu) drama
79,377,4.0,975282070,Speed (1994),action romance thriller,1994,Speed,3.5292397660818713,171,Speed action romance thriller
79,457,4.0,975281934,"Fugitive, The (1993)",thriller,1993,"Fugitive, The",3.9921052631578946,190,"Fugitive, The thriller"
79,480,5.0,975282070,Jurassic Park (1993),action adventure sci-fi thriller,1993,Jurassic Park,3.75,238,Jurassic Park action adventure sci-fi thriller
79,589,5.0,975282037,Terminator 2: Judgment Day (1991),action sci-fi,1991,Terminator 2: Judgment Day,3.970982142857143,224,Terminator 2: Judgment Day action sci-fi
79,858,5.0,975281842,"Godfather, The (1972)",crime drama,1972,"Godfather, The",4.2890625,192,"Godfather, The crime drama"
79,1127,5.0,975282111,"Abyss, The (1989)",action adventure sci-fi thriller,1989,"Abyss, The",3.475806451612903,62,"Abyss, The action adventure sci-fi thriller"
79,1189,5.0,975281591,"Thin Blue Line, The (1988)",documentary,1988,"Thin Blue Line, The",4.0,11,"Thin Blue Line, The documentary"
79,1191,5.0,975281768,Madonna: Truth or Dare (1991),documentary musical,1991,Madonna: Truth or Dare,3.5,6,Madonna: Truth or Dare documentary musical
79,1192,5.0,975281661,Paris Is Burning (1990),documentary,1990,Paris Is Burning,4.5,5,Paris Is Burning documentary
79,1196,5.0,975281343,Star Wars: Episode V - The Empire Strikes Back (1980),action adventure sci-fi,1980,Star Wars: Episode V - The Empire Strikes Back,4.2156398104265405,211,Star Wars: Episode V - The Empire Strikes Back action adventure sci-fi
79,1197,4.0,975282009,"Princess Bride, The (1987)",action adventure comedy fantasy romance,1987,"Princess Bride, The",4.232394366197183,142,"Princess Bride, The action adventure comedy fantasy romance"
79,1200,4.0,975281975,Aliens (1986),action adventure horror sci-fi,1986,Aliens,3.9642857142857144,126,Aliens action adventure horror sci-fi
79,1210,5.0,975282009,Star Wars: Episode VI - Return of the Jedi (1983),action adventure sci-fi,1983,Star Wars: Episode VI - Return of the Jedi,4.137755102040816,196,Star Wars: Episode VI - Return of the Jedi action adventure sci-fi
79,1215,4.0,975282037,Army of Darkness (1993),action adventure comedy fantasy horror,1993,Army of Darkness,4.03921568627451,51,Army of Darkness action adventure comedy fantasy horror
79,1218,5.0,975281934,"Killer, The (Die xue shuang xiong) (1989)",action crime drama thriller,1989,"Killer, The (Die xue shuang xiong)",4.0,11,"Killer, The (Die xue shuang xiong) action crime drama thriller"
79,1220,5.0,975281545,"Blues Brothers, The (1980)",action comedy musical,1980,"Blues Brothers, The",3.8095238095238093,84,"Blues Brothers, The action comedy musical"
79,1221,5.0,975281842,"Godfather: Part II, The (1974)",crime drama,1974,"Godfather: Part II, The",4.25968992248062,129,"Godfather: Part II, The crime drama"
79,1222,4.0,975281874,Full Metal Jacket (1987),drama war,1987,Full Metal Jacket,4.098039215686274,102,Full Metal Jacket drama war
79,1240,4.0,975281904,"Terminator, The (1984)",action sci-fi thriller,1984,"Terminator, The",3.8969465648854964,131,"Terminator, The action sci-fi thriller"
79,1242,5.0,975281904,Glory (1989),drama war,1989,Glory,4.170731707317073,41,Glory drama war
79,1261,5.0,975282070,Evil Dead II (Dead by Dawn) (1987),action comedy fantasy horror,1987,Evil Dead II (Dead by Dawn),4.044117647058823,34,Evil Dead II (Dead by Dawn) action comedy fantasy horror
79,1291,5.0,975282037,Indiana Jones and the Last Crusade (1989),action adventure,1989,Indiana Jones and the Last Crusade,4.046428571428572,140,Indiana Jones and the Last Crusade action adventure
79,1345,3.0,975281314,Carrie (1976),drama fantasy horror thriller,1976,Carrie,3.3472222222222223,36,Carrie drama fantasy horror thriller
79,1374,4.0,975282070,Star Trek II: The Wrath of Khan (1982),action adventure sci-fi thriller,1982,Star Trek II: The Wrath of Khan,3.7661290322580645,62,Star Trek II: The Wrath of Khan action adventure sci-fi thriller
79,1387,5.0,975281874,Jaws (1975),action horror,1975,Jaws,4.0054945054945055,91,Jaws action horror
79,1580,4.0,975282111,Men in Black (a.k.a. MIB) (1997),action comedy sci-fi,1997,Men in Black (a.k.a. MIB),3.487878787878788,165,Men in Black (a.k.a. MIB) action comedy sci-fi
79,1610,5.0,975281975,"Hunt for Red October, The (1990)",action adventure thriller,1990,"Hunt for Red October, The",3.8722222222222222,90,"Hunt for Red October, The action adventure thriller"
79,1912,5.0,975281904,Out of Sight (1998),comedy crime drama romance thriller,1998,Out of Sight,3.859375,32,Out of Sight comedy crime drama romance thriller
79,1916,3.0,975281842,Buffalo '66 (a.k.a. Buffalo 66) (1998),drama romance,1998,Buffalo '66 (a.k.a. Buffalo 66),3.4166666666666665,12,Buffalo '66 (a.k.a. Buffalo 66) drama romance
79,1954,4.0,975281904,Rocky (1976),drama,1976,Rocky,3.828125,64,Rocky drama
79,2000,4.0,975282037,Lethal Weapon (1987),action comedy crime drama,1987,Lethal Weapon,3.6733333333333333,75,Lethal Weapon action comedy crime drama
79,2019,5.0,975281842,Seven Samurai (Shichinin no samurai) (1954),action adventure drama,1954,Seven Samurai (Shichinin no samurai),4.1875,48,Seven Samurai (Shichinin no samurai) action adventure drama
79,2028,5.0,975281874,Saving Private Ryan (1998),action drama war,1998,Saving Private Ryan,4.1462765957446805,188,Saving Private Ryan action drama war
79,2076,4.0,975281520,Blue Velvet (1986),drama mystery thriller,1986,Blue Velvet,3.9456521739130435,46,Blue Velvet drama mystery thriller
79,2150,4.0,975281314,"Gods Must Be Crazy, The (1980)",adventure comedy,1980,"Gods Must Be Crazy, The",3.892857142857143,28,"Gods Must Be Crazy, The adventure comedy"
79,2249,4.0,975281591,My Blue Heaven (1990),comedy,1990,My Blue Heaven,3.1818181818181817,11,My Blue Heaven comedy
79,2406,4.0,975282070,Romancing the Stone (1984),action adventure comedy romance,1984,Romancing the Stone,3.4537037037037037,54,Romancing the Stone action adventure comedy romance
79,2427,2.0,975281975,"Thin Red Line, The (1998)",action drama war,1998,"Thin Red Line, The",3.3,35,"Thin Red Line, The action drama war"
79,2571,4.0,975281874,"Matrix, The (1999)",action sci-fi thriller,1999,"Matrix, The",4.192446043165468,278,"Matrix, The action sci-fi thriller"
79,2692,5.0,975281842,Run Lola Run (Lola rennt) (1998),action crime,1998,Run Lola Run (Lola rennt),4.0,75,Run Lola Run (Lola rennt) action crime
79,2791,3.0,975281314,Airplane! (1980),comedy,1980,Airplane!,3.8563218390804597,87,Airplane! comedy
79,2916,4.0,975282070,Total Recall (1990),action adventure sci-fi thriller,1990,Total Recall,3.653409090909091,88,Total Recall action adventure sci-fi thriller
79,2944,4.0,975281934,"Dirty Dozen, The (1967)",action drama war,1967,"Dirty Dozen, The",3.96875,32,"Dirty Dozen, The action drama war"
79,2947,5.0,975281975,Goldfinger (1964),action adventure thriller,1964,Goldfinger,3.839622641509434,53,Goldfinger action adventure thriller
79,3006,4.0,975281343,"Insider, The (1999)",drama thriller,1999,"Insider, The",3.7419354838709675,31,"Insider, The drama thriller"
79,3029,3.0,975281975,Nighthawks (1981),action drama,1981,Nighthawks,3.25,6,Nighthawks action drama
79,3062,4.0,975281934,"Longest Day, The (1962)",action drama war,1962,"Longest Day, The",4.0,11,"Longest Day, The action drama war"
79,3104,5.0,975282009,Midnight Run (1988),action comedy crime thriller,1988,Midnight Run,3.6363636363636362,22,Midnight Run action comedy crime thriller
79,3197,4.0,975281975,"Presidio, The (1988)",action crime romance thriller,1988,"Presidio, The",2.857142857142857,7,"Presidio, The action crime romance thriller"
79,3256,2.0,975282111,Patriot Games (1992),action crime drama thriller,1992,Patriot Games,3.5161290322580645,31,Patriot Games action crime drama thriller
79,3266,5.0,975282009,Man Bites Dog (C'est arrivé près de chez vous) (1992),comedy crime drama thriller,1992,Man Bites Dog (C'est arrivé près de chez vous),4.5,6,Man Bites Dog (C'est arrivé près de chez vous) comedy crime drama thriller
79,3425,4.0,975281591,Mo' Better Blues (1990),drama musical,1990,Mo' Better Blues,3.4,5,Mo' Better Blues drama musical
79,3578,2.0,975282111,Gladiator (2000),action adventure drama,2000,Gladiator,3.9382352941176473,170,Gladiator action adventure drama
79,3702,3.0,975282111,Mad Max (1979),action adventure sci-fi,1979,Mad Max,3.486842105263158,38,Mad Max action adventure sci-fi
79,3984,4.0,975282070,Diamonds Are Forever (1971),action adventure thriller,1971,Diamonds Are Forever,3.5,21,Diamonds Are Forever action adventure thriller
79,4005,3.0,975281874,"Living Daylights, The (1987)",action adventure thriller,1987,"Living Daylights, The",3.2916666666666665,12,"Living Daylights, The action adventure thriller"
80,32,4.0,1377308186,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),mystery sci-fi thriller,1995,Twelve Monkeys (a.k.a. 12 Monkeys),3.983050847457627,177,Twelve Monkeys (a.k.a. 12 Monkeys) mystery sci-fi thriller
80,50,4.5,1377308037,"Usual Suspects, The (1995)",crime mystery thriller,1995,"Usual Suspects, The",4.237745098039215,204,"Usual Suspects, The crime mystery thriller"
80,150,4.0,1377308715,Apollo 13 (1995),adventure drama imax,1995,Apollo 13,3.845771144278607,201,Apollo 13 adventure drama imax
